Violation_ID,Violation_Date,Violation_Time,City,Area,Vehicle_Type,Violation_Type,Fine_Amount,Payment_Status,Payment_Date,Camera_Type,Repeat_Offender,Challan_Source,Weather_Condition
CHL2024_053803,2024-08-24,03:30,Hyderabad,LB Nagar,Bike,Over Speeding,2212,Unpaid,,CCTV Camera,No,Automated Camera,Clear
CHL2024_053804,2024-12-20,20:44,Bengaluru,Whitefield,Car,Wrong Parking,597,Paid,2024-12-25,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_053805,2024-03-06,00:59,Pune,Hadapsar,Bike,No Helmet,998,Paid,2024-03-15,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053806,2024-08-27,09:10,Surat,Athwa,Car,Driving on Wrong Side,1600,Paid,2024-08-31,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_053807,2024-08-25,18:06,Pune,Wakad,Car,Over Speeding,1758,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_053808,2024-12-18,21:46,Ahmedabad,Thaltej,Bike,Over Speeding,1928,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_053809,2024-05-15,10:10,Indore,Vijay Nagar,Car,Wrong Parking,1155,Paid,2024-05-20,Speed Camera,No,On-ground Police,Rainy
CHL2024_053810,2024-10-27,04:18,Indore,Bhawarkua,Car,Over Speeding,2452,Paid,2024-10-30,Speed Camera,No,On-ground Police,Clear
CHL2024_053811,2024-09-28,11:22,Hyderabad,LB Nagar,Car,Over Speeding,2041,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_053812,2024-02-22,15:53,Indore,Bhawarkua,Auto,Signal Jumping,1970,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_053813,2024-02-10,12:42,Nagpur,Sadar,Truck,Wrong Parking,685,Unpaid,,CCTV Camera,Yes,On-ground Police,Foggy
CHL2024_053814,2024-02-19,03:18,Chennai,T Nagar,Car,No Helmet,680,Paid,2024-02-20,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_053815,2024-09-21,10:55,Delhi,Lajpat Nagar,Car,Wrong Parking,771,Paid,2024-10-04,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053816,2024-11-13,20:36,Pune,Wakad,Bike,No Helmet,691,Unpaid,,Speed Camera,No,On-ground Police,Clear
CHL2024_053817,2024-06-30,08:53,Hyderabad,Kukatpally,Bus,Wrong Parking,1227,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_053818,2024-04-14,10:56,Surat,Adajan,Bike,Over Speeding,2440,Paid,2024-04-26,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053819,2024-12-01,21:55,Mumbai,Borivali,Bike,Driving on Wrong Side,1576,Paid,2024-12-05,CCTV Camera,No,On-ground Police,Clear
CHL2024_053820,2024-12-14,07:01,Hyderabad,Secunderabad,Bus,Wrong Parking,1493,Paid,2024-12-21,CCTV Camera,No,On-ground Police,Clear
CHL2024_053821,2024-04-29,05:44,Pune,Kothrud,Bike,Driving on Wrong Side,1717,Paid,2024-05-01,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053822,2024-06-12,18:45,Ahmedabad,Paldi,Bike,No Seatbelt,992,Paid,2024-06-21,Speed Camera,No,Automated Camera,Foggy
CHL2024_053823,2024-12-14,07:34,Delhi,Pitampura,Bike,Signal Jumping,1591,Paid,2024-12-28,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053824,2024-03-29,13:02,Pune,Hinjewadi,Car,Wrong Parking,1261,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_053825,2024-04-05,08:49,Hyderabad,Uppal,Bike,No Helmet,636,Paid,2024-04-11,Speed Camera,No,Automated Camera,Rainy
CHL2024_053826,2024-01-25,19:23,Delhi,Pitampura,Car,Over Speeding,1906,Paid,2024-02-02,Speed Camera,No,On-ground Police,Foggy
CHL2024_053827,2024-12-31,07:59,Chennai,Guindy,Bike,No Seatbelt,696,Paid,2025-01-04,Traffic Police Handheld,Yes,Automated Camera,Rainy
CHL2024_053828,2024-05-15,23:24,Nagpur,Wardha Road,Bike,No Seatbelt,776,Paid,2024-05-23,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_053829,2024-04-04,08:06,Nagpur,Dharampeth,Bike,No Seatbelt,838,Unpaid,,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_053830,2024-07-25,19:55,Indore,Rau,Bike,Over Speeding,2914,Paid,2024-07-31,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_053831,2024-07-25,08:39,Mumbai,Powai,Bus,Signal Jumping,1454,Paid,2024-08-06,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_053832,2024-10-26,19:42,Indore,Rau,Bike,No Helmet,787,Paid,2024-11-06,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053833,2024-05-12,19:42,Hyderabad,Secunderabad,Bus,Driving on Wrong Side,1010,Unpaid,,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053834,2024-05-07,10:33,Pune,Hadapsar,Bike,Wrong Parking,1492,Paid,2024-05-14,CCTV Camera,No,Automated Camera,Clear
CHL2024_053835,2024-03-26,11:54,Bengaluru,Indiranagar,Car,Driving on Wrong Side,1465,Unpaid,,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053836,2024-06-19,03:42,Nagpur,Mankapur,Auto,No Helmet,740,Paid,2024-07-01,CCTV Camera,No,Automated Camera,Clear
CHL2024_053837,2024-01-12,07:13,Hyderabad,LB Nagar,Bike,Signal Jumping,1487,Paid,2024-01-13,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_053838,2024-05-18,17:25,Surat,Adajan,Bike,No Helmet,564,Unpaid,,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053839,2024-09-07,21:46,Mumbai,Powai,Car,No Helmet,778,Paid,2024-09-11,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053840,2024-05-03,18:31,Surat,Piplod,Bike,Over Speeding,2414,Paid,2024-05-15,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_053841,2024-07-23,10:17,Pune,Shivajinagar,Bike,Wrong Parking,611,Paid,2024-07-29,Speed Camera,No,On-ground Police,Rainy
CHL2024_053842,2024-08-21,04:40,Ahmedabad,Navrangpura,Car,Driving on Wrong Side,1611,Paid,2024-08-21,Speed Camera,No,Automated Camera,Clear
CHL2024_053843,2024-02-18,21:58,Ahmedabad,Vastrapur,Truck,No Helmet,501,Paid,2024-02-27,Speed Camera,No,Automated Camera,Foggy
CHL2024_053844,2024-08-09,20:52,Chennai,Velachery,Bus,Over Speeding,2943,Paid,2024-08-24,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_053845,2024-01-03,08:01,Delhi,Vasant Kunj,Truck,No Helmet,539,Paid,2024-01-18,Speed Camera,No,On-ground Police,Rainy
CHL2024_053846,2024-05-31,21:58,Nagpur,Mahal,Bike,No Seatbelt,859,Unpaid,,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_053847,2024-06-18,19:46,Delhi,Janakpuri,Bus,Wrong Parking,801,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_053848,2024-01-30,18:16,Mumbai,Kurla,Bike,Over Speeding,1518,Paid,2024-02-02,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_053849,2024-06-28,02:49,Nagpur,Mahal,Auto,Wrong Parking,705,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053850,2024-10-21,23:19,Indore,MR10,Bike,Driving on Wrong Side,1543,Paid,2024-10-21,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053851,2024-01-10,21:41,Ahmedabad,Navrangpura,Truck,Wrong Parking,760,Unpaid,,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_053852,2024-05-30,23:42,Indore,MR10,Car,Signal Jumping,1499,Paid,2024-06-13,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_053853,2024-11-08,13:09,Mumbai,Malad,Car,Driving on Wrong Side,1528,Paid,2024-11-08,CCTV Camera,No,On-ground Police,Clear
CHL2024_053854,2024-04-12,10:33,Mumbai,Malad,Car,No Seatbelt,817,Paid,2024-04-15,CCTV Camera,No,On-ground Police,Foggy
CHL2024_053855,2024-07-09,19:08,Chennai,Anna Nagar,Car,Signal Jumping,1445,Unpaid,,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_053856,2024-07-10,18:18,Mumbai,Powai,Bike,No Seatbelt,610,Paid,2024-07-12,Speed Camera,Yes,Automated Camera,Clear
CHL2024_053857,2024-01-01,21:45,Mumbai,Powai,Car,Wrong Parking,1399,Unpaid,,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_053858,2024-04-11,06:16,Delhi,Rohini,Car,Wrong Parking,921,Unpaid,,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_053859,2024-04-23,08:11,Hyderabad,Begumpet,Bike,Signal Jumping,1929,Paid,2024-05-03,Speed Camera,No,Automated Camera,Rainy
CHL2024_053860,2024-10-07,05:54,Nagpur,Dharampeth,Bike,Signal Jumping,1982,Unpaid,,Speed Camera,Yes,On-ground Police,Clear
CHL2024_053861,2024-06-26,07:27,Nagpur,Dharampeth,Auto,No Seatbelt,907,Paid,2024-06-29,Speed Camera,No,Automated Camera,Rainy
CHL2024_053862,2024-11-01,21:37,Surat,Piplod,Auto,No Helmet,928,Paid,2024-11-05,Speed Camera,No,Automated Camera,Rainy
CHL2024_053863,2024-11-28,20:25,Nagpur,Mankapur,Bike,No Helmet,928,Paid,2024-12-10,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_053864,2024-03-06,20:05,Indore,Rau,Bus,Driving on Wrong Side,1894,Paid,2024-03-21,Speed Camera,No,On-ground Police,Foggy
CHL2024_053865,2024-05-19,15:53,Chennai,Anna Nagar,Bike,Over Speeding,2341,Paid,2024-05-22,Speed Camera,Yes,Automated Camera,Clear
CHL2024_053866,2024-01-14,04:40,Bengaluru,Electronic City,Truck,Over Speeding,1809,Paid,2024-01-15,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053867,2024-03-31,20:47,Indore,Bhawarkua,Car,Driving on Wrong Side,1311,Unpaid,,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_053868,2024-05-26,21:22,Nagpur,Manish Nagar,Car,No Seatbelt,591,Unpaid,,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_053869,2024-07-15,09:12,Delhi,Lajpat Nagar,Car,Over Speeding,2563,Paid,2024-07-25,CCTV Camera,No,On-ground Police,Foggy
CHL2024_053870,2024-08-17,20:35,Pune,Wakad,Bike,Driving on Wrong Side,1262,Paid,2024-08-31,CCTV Camera,No,On-ground Police,Clear
CHL2024_053871,2024-11-13,17:28,Chennai,Guindy,Bike,Wrong Parking,1316,Paid,2024-11-18,Traffic Police Handheld,Yes,Automated Camera,Rainy
CHL2024_053872,2024-12-26,08:44,Bengaluru,JP Nagar,Car,Signal Jumping,1572,Paid,2025-01-01,CCTV Camera,No,Automated Camera,Clear
CHL2024_053873,2024-07-20,10:11,Hyderabad,LB Nagar,Truck,Signal Jumping,1967,Paid,2024-07-26,Speed Camera,No,On-ground Police,Rainy
CHL2024_053874,2024-08-15,20:43,Delhi,Karol Bagh,Bike,No Helmet,521,Paid,2024-08-29,CCTV Camera,No,Automated Camera,Clear
CHL2024_053875,2024-03-20,08:01,Nagpur,Trimurti Nagar,Bike,Wrong Parking,754,Unpaid,,Speed Camera,Yes,On-ground Police,Clear
CHL2024_053876,2024-03-11,08:49,Chennai,Adyar,Bus,Over Speeding,1672,Paid,2024-03-19,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053877,2024-01-24,19:26,Ahmedabad,Vastrapur,Bike,Driving on Wrong Side,1036,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_053878,2024-07-22,18:03,Mumbai,Goregaon,Bike,No Helmet,790,Paid,2024-08-01,Speed Camera,Yes,On-ground Police,Rainy
CHL2024_053879,2024-07-13,18:52,Nagpur,Manish Nagar,Bike,Over Speeding,1580,Paid,2024-07-16,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_053880,2024-02-17,08:48,Indore,Bhawarkua,Car,Wrong Parking,1176,Paid,2024-03-03,CCTV Camera,Yes,Automated Camera,Rainy
CHL2024_053881,2024-08-12,20:17,Bengaluru,Indiranagar,Bus,Over Speeding,2026,Unpaid,,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_053882,2024-08-26,10:54,Mumbai,Borivali,Bike,No Helmet,673,Paid,2024-08-30,Speed Camera,No,Automated Camera,Foggy
CHL2024_053883,2024-03-12,09:55,Surat,Piplod,Auto,Wrong Parking,1448,Paid,2024-03-20,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053884,2024-06-12,02:45,Nagpur,Manish Nagar,Bike,Signal Jumping,1693,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_053885,2024-09-02,08:28,Indore,LIG,Car,No Helmet,627,Paid,2024-09-13,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053886,2024-12-14,10:22,Nagpur,Manish Nagar,Bike,Driving on Wrong Side,1742,Paid,2024-12-19,Speed Camera,No,On-ground Police,Clear
CHL2024_053887,2024-04-28,21:59,Surat,Varachha,Auto,Signal Jumping,1363,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053888,2024-01-26,19:24,Nagpur,Wardha Road,Car,Driving on Wrong Side,1746,Paid,2024-01-28,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053889,2024-07-11,08:07,Pune,Katraj,Bike,Driving on Wrong Side,1535,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_053890,2024-06-09,20:58,Indore,Sudama Nagar,Bike,Wrong Parking,699,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_053891,2024-07-06,19:15,Surat,Athwa,Car,Wrong Parking,1348,Unpaid,,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_053892,2024-02-01,01:25,Surat,Vesu,Bike,Wrong Parking,1276,Unpaid,,Speed Camera,No,On-ground Police,Clear
CHL2024_053893,2024-04-09,18:06,Nagpur,Sadar,Bike,Wrong Parking,1467,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053894,2024-01-07,18:27,Chennai,T Nagar,Bike,Wrong Parking,1313,Paid,2024-01-14,Speed Camera,No,On-ground Police,Clear
CHL2024_053895,2024-02-22,08:04,Mumbai,Dadar,Bike,Signal Jumping,1165,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_053896,2024-07-27,18:28,Mumbai,Bandra,Bike,Driving on Wrong Side,1141,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_053897,2024-09-03,08:28,Pune,Hinjewadi,Car,No Helmet,755,Paid,2024-09-04,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053898,2024-03-11,18:00,Mumbai,Powai,Bike,No Helmet,860,Paid,2024-03-18,CCTV Camera,Yes,On-ground Police,Foggy
CHL2024_053899,2024-08-11,00:44,Bengaluru,Marathahalli,Bike,Wrong Parking,1086,Paid,2024-08-12,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_053900,2024-11-14,10:08,Indore,Vijay Nagar,Bus,Signal Jumping,1799,Paid,2024-11-26,Speed Camera,No,On-ground Police,Foggy
CHL2024_053901,2024-10-23,08:57,Chennai,Porur,Car,Signal Jumping,1754,Paid,2024-10-26,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_053902,2024-08-05,19:31,Indore,Palasia,Car,Wrong Parking,896,Paid,2024-08-12,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_053903,2024-06-14,06:43,Surat,Adajan,Bus,Over Speeding,2915,Unpaid,,CCTV Camera,Yes,Automated Camera,Rainy
CHL2024_053904,2024-01-14,08:18,Mumbai,Goregaon,Truck,Signal Jumping,1753,Paid,2024-01-24,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_053905,2024-09-08,21:32,Mumbai,Kurla,Auto,Over Speeding,2884,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_053906,2024-12-26,01:15,Pune,Katraj,Bike,Wrong Parking,843,Paid,2025-01-09,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_053907,2024-12-21,20:55,Mumbai,Powai,Car,Over Speeding,1898,Paid,2024-12-29,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053908,2024-07-29,09:49,Ahmedabad,Thaltej,Car,Signal Jumping,1702,Paid,2024-08-07,CCTV Camera,No,On-ground Police,Clear
CHL2024_053909,2024-03-19,01:12,Delhi,Karol Bagh,Car,No Seatbelt,504,Paid,2024-04-03,Speed Camera,No,On-ground Police,Foggy
CHL2024_053910,2024-02-12,20:18,Pune,Wakad,Truck,Over Speeding,2128,Paid,2024-02-13,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053911,2024-03-20,20:36,Delhi,Vasant Kunj,Bike,Over Speeding,2725,Paid,2024-03-30,CCTV Camera,No,Automated Camera,Clear
CHL2024_053912,2024-06-01,08:43,Chennai,Velachery,Auto,Wrong Parking,1148,Paid,2024-06-01,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053913,2024-08-15,07:42,Chennai,Adyar,Car,Wrong Parking,656,Paid,2024-08-20,Speed Camera,No,On-ground Police,Rainy
CHL2024_053914,2024-06-16,05:24,Nagpur,Sitabuldi,Bus,Driving on Wrong Side,1689,Paid,2024-06-21,CCTV Camera,No,On-ground Police,Clear
CHL2024_053915,2024-06-22,22:11,Mumbai,Goregaon,Car,Driving on Wrong Side,1574,Paid,2024-06-24,Speed Camera,No,On-ground Police,Rainy
CHL2024_053916,2024-06-26,21:44,Delhi,Karol Bagh,Car,No Seatbelt,531,Paid,2024-07-01,Speed Camera,No,Automated Camera,Rainy
CHL2024_053917,2024-11-14,19:35,Surat,Vesu,Car,Over Speeding,1995,Paid,2024-11-28,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_053918,2024-11-06,07:49,Ahmedabad,Thaltej,Bike,No Seatbelt,957,Paid,2024-11-08,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053919,2024-09-21,10:24,Pune,Wakad,Bike,Signal Jumping,1119,Paid,2024-09-21,Speed Camera,No,Automated Camera,Clear
CHL2024_053920,2024-07-14,21:07,Bengaluru,BTM,Car,Signal Jumping,1403,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_053921,2024-05-06,20:26,Bengaluru,BTM,Bike,Wrong Parking,871,Paid,2024-05-12,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053922,2024-02-26,19:32,Pune,Shivajinagar,Bike,Over Speeding,2872,Paid,2024-03-10,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053923,2024-04-16,19:45,Surat,Piplod,Car,Signal Jumping,1124,Paid,2024-04-24,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053924,2024-05-15,20:09,Ahmedabad,Vastrapur,Bike,No Seatbelt,669,Paid,2024-05-16,Speed Camera,Yes,Automated Camera,Clear
CHL2024_053925,2024-09-23,10:08,Delhi,Karol Bagh,Bike,No Helmet,761,Paid,2024-09-29,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053926,2024-06-01,14:22,Pune,Aundh,Car,Over Speeding,1590,Paid,2024-06-13,Speed Camera,No,Automated Camera,Rainy
CHL2024_053927,2024-11-05,21:59,Ahmedabad,Paldi,Car,Signal Jumping,1063,Paid,2024-11-20,Traffic Police Handheld,Yes,Automated Camera,Clear
CHL2024_053928,2024-09-15,21:41,Delhi,Vasant Kunj,Car,Wrong Parking,1116,Paid,2024-09-20,Speed Camera,No,On-ground Police,Foggy
CHL2024_053929,2024-05-26,06:34,Chennai,T Nagar,Bike,Driving on Wrong Side,1501,Paid,2024-06-03,CCTV Camera,Yes,On-ground Police,Rainy
CHL2024_053930,2024-04-15,16:07,Nagpur,Sadar,Truck,Wrong Parking,1128,Paid,2024-04-23,Speed Camera,Yes,On-ground Police,Rainy
CHL2024_053931,2024-01-23,06:40,Hyderabad,Madhapur,Car,No Helmet,574,Paid,2024-02-07,CCTV Camera,No,Automated Camera,Clear
CHL2024_053932,2024-03-19,18:23,Mumbai,Borivali,Bike,No Seatbelt,645,Paid,2024-03-26,CCTV Camera,No,On-ground Police,Foggy
CHL2024_053933,2024-01-29,02:56,Surat,Katargam,Car,Wrong Parking,984,Unpaid,,CCTV Camera,Yes,On-ground Police,Rainy
CHL2024_053934,2024-07-06,21:54,Nagpur,Sadar,Bike,No Helmet,876,Paid,2024-07-13,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053935,2024-09-01,10:37,Surat,Nanpura,Car,Driving on Wrong Side,1356,Unpaid,,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053936,2024-10-23,21:54,Ahmedabad,Gota,Car,Wrong Parking,755,Paid,2024-10-25,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_053937,2024-07-18,19:39,Ahmedabad,Gota,Bike,Wrong Parking,1008,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053938,2024-08-16,08:16,Ahmedabad,Satellite,Bike,No Seatbelt,646,Paid,2024-08-16,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053939,2024-10-01,18:44,Chennai,Velachery,Car,Over Speeding,2611,Paid,2024-10-09,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053940,2024-06-13,20:52,Chennai,Mylapore,Bike,Over Speeding,2288,Paid,2024-06-27,CCTV Camera,No,Automated Camera,Foggy
CHL2024_053941,2024-11-30,09:47,Surat,Udhna,Bus,Wrong Parking,1107,Paid,2024-12-08,CCTV Camera,No,On-ground Police,Clear
CHL2024_053942,2024-10-02,09:42,Chennai,Tambaram,Bike,Wrong Parking,1228,Paid,2024-10-14,CCTV Camera,No,On-ground Police,Clear
CHL2024_053943,2024-11-13,19:19,Delhi,Rohini,Auto,Wrong Parking,898,Paid,2024-11-23,CCTV Camera,No,On-ground Police,Rainy
CHL2024_053944,2024-10-06,18:17,Delhi,Pitampura,Car,Wrong Parking,562,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_053945,2024-05-16,19:20,Pune,Shivajinagar,Car,No Seatbelt,580,Paid,2024-05-16,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_053946,2024-10-26,18:33,Indore,Vijay Nagar,Bike,Wrong Parking,768,Unpaid,,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_053947,2024-05-31,08:14,Indore,MR10,Bike,Signal Jumping,1934,Paid,2024-06-15,Speed Camera,No,Automated Camera,Foggy
CHL2024_053948,2024-01-31,20:58,Pune,Hinjewadi,Bike,Over Speeding,2934,Paid,2024-02-11,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_053949,2024-07-20,20:40,Bengaluru,Indiranagar,Bus,Over Speeding,2719,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_053950,2024-06-17,22:54,Bengaluru,Marathahalli,Bike,No Seatbelt,600,Paid,2024-06-24,Speed Camera,No,Automated Camera,Foggy
CHL2024_053951,2024-04-21,20:36,Indore,Bhawarkua,Bike,Over Speeding,2304,Paid,2024-04-23,Speed Camera,No,Automated Camera,Foggy
CHL2024_053952,2024-07-14,08:03,Surat,Katargam,Auto,Wrong Parking,1129,Paid,2024-07-16,Speed Camera,No,Automated Camera,Clear
CHL2024_053953,2024-06-25,08:39,Ahmedabad,Maninagar,Car,Wrong Parking,1153,Paid,2024-06-27,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_053954,2024-02-29,01:33,Nagpur,Mankapur,Car,Signal Jumping,1607,Paid,2024-03-01,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_053955,2024-04-18,10:58,Hyderabad,Uppal,Car,Wrong Parking,920,Paid,2024-04-25,CCTV Camera,No,On-ground Police,Clear
CHL2024_053956,2024-04-04,21:23,Indore,Rajwada,Bike,Wrong Parking,850,Paid,2024-04-17,CCTV Camera,No,Automated Camera,Clear
CHL2024_053957,2024-05-14,19:48,Bengaluru,Whitefield,Bike,No Helmet,681,Unpaid,,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_053958,2024-02-21,21:11,Hyderabad,Madhapur,Bike,No Helmet,633,Paid,2024-03-07,Speed Camera,No,Automated Camera,Rainy
CHL2024_053959,2024-01-11,10:00,Mumbai,Malad,Bike,Over Speeding,2098,Paid,2024-01-18,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_053960,2024-02-19,19:52,Chennai,Porur,Bike,No Seatbelt,505,Paid,2024-03-03,Speed Camera,Yes,On-ground Police,Clear
CHL2024_053961,2024-02-09,04:26,Bengaluru,JP Nagar,Car,Driving on Wrong Side,1962,Paid,2024-02-18,Speed Camera,No,Automated Camera,Foggy
CHL2024_053962,2024-04-22,11:07,Bengaluru,Hebbal,Bike,Over Speeding,2834,Paid,2024-05-04,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_053963,2024-08-02,08:45,Bengaluru,Indiranagar,Bike,Wrong Parking,1251,Paid,2024-08-13,Speed Camera,No,On-ground Police,Foggy
CHL2024_053964,2024-08-18,19:56,Indore,Palasia,Car,Driving on Wrong Side,1221,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_053965,2024-07-30,06:28,Chennai,Anna Nagar,Auto,Signal Jumping,1478,Paid,2024-08-03,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_053966,2024-12-12,00:04,Ahmedabad,Navrangpura,Car,No Seatbelt,932,Paid,2024-12-16,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_053967,2024-08-19,10:46,Hyderabad,Hitech City,Bike,No Helmet,866,Paid,2024-08-21,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_053968,2024-01-21,09:48,Mumbai,Bandra,Car,No Seatbelt,978,Paid,2024-01-24,Speed Camera,No,On-ground Police,Foggy
CHL2024_053969,2024-01-03,21:23,Hyderabad,Hitech City,Truck,Signal Jumping,1935,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_053970,2024-08-20,18:44,Ahmedabad,Thaltej,Bus,Over Speeding,1760,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_053971,2024-07-25,19:42,Ahmedabad,Maninagar,Car,No Seatbelt,697,Unpaid,,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_053972,2024-06-10,20:29,Delhi,Saket,Car,Over Speeding,1622,Paid,2024-06-14,CCTV Camera,No,Automated Camera,Rainy
CHL2024_053973,2024-03-20,09:03,Surat,Athwa,Bike,Driving on Wrong Side,1786,Paid,2024-03-25,Speed Camera,No,On-ground Police,Rainy
CHL2024_053974,2024-03-17,08:46,Delhi,Rohini,Bike,No Helmet,522,Unpaid,,CCTV Camera,No,Automated Camera,Clear
CHL2024_053975,2024-08-10,13:51,Pune,Hinjewadi,Car,Signal Jumping,1399,Paid,2024-08-16,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_053976,2024-05-10,04:04,Pune,Hinjewadi,Bike,Driving on Wrong Side,1902,Paid,2024-05-23,CCTV Camera,Yes,Automated Camera,Clear
